-5.00000000,0.00000000
-4.99023438,0.00000000
-4.98046875,0.00000000
-4.97070312,0.00000000
-4.96093750,0.00000000
-4.95117188,0.00000000
-4.94140625,0.00000000
-4.93164062,0.00000000
-4.92187500,0.00000000
-4.91210938,0.00000000
-4.90234375,0.00000000
-4.89257812,0.00000000
-4.88281250,0.00000000
-4.87304688,0.00000000
-4.86328125,0.00000000
-4.85351562,0.00000000
-4.84375000,0.00000000
-4.83398438,0.00000000
-4.82421875,0.00000000
-4.81445312,0.00000000
-4.80468750,0.00000000
-4.79492188,0.00000000
-4.78515625,0.00000000
-4.77539062,0.00000000
-4.76562500,0.00000000
-4.75585938,0.00000000
-4.74609375,0.00000000
-4.73632812,0.00000000
-4.72656250,0.00000000
-4.71679688,0.00000000
-4.70703125,0.00000000
-4.69726562,0.00000000
-4.68750000,0.00000000
-4.67773438,0.00000000
-4.66796875,0.00000000
-4.65820312,0.00000000
-4.64843750,0.00000000
-4.63867188,0.00000000
-4.62890625,0.00000000
-4.61914062,0.00000000
-4.60937500,0.00000000
-4.59960938,0.00000000
-4.58984375,0.00000000
-4.58007812,0.00000000
-4.57031250,0.00000000
-4.56054688,0.00000000
-4.55078125,0.00000000
-4.54101562,0.00000000
-4.53125000,0.00000000
-4.52148438,0.00000000
-4.51171875,0.00000000
-4.50195312,0.00000000
-4.49218750,0.00000000
-4.48242188,0.00000000
-4.47265625,0.00000000
-4.46289062,0.00000000
-4.45312500,0.00000000
-4.44335938,0.00000000
-4.43359375,0.00000000
-4.42382812,0.00000000
-4.41406250,0.00000000
-4.40429688,0.00000000
-4.39453125,0.00000000
-4.38476562,0.00000000
-4.37500000,0.00000000
-4.36523438,0.00000000
-4.35546875,0.00000000
-4.34570312,0.00000000
-4.33593750,0.00000000
-4.32617188,0.00000000
-4.31640625,0.00000000
-4.30664062,0.00000000
-4.29687500,0.00000000
-4.28710938,0.00000000
-4.27734375,0.00000000
-4.26757812,0.00000000
-4.25781250,0.00000000
-4.24804688,0.00000000
-4.23828125,0.00000000
-4.22851562,0.00000000
-4.21875000,0.00000000
-4.20898438,0.00000000
-4.19921875,0.00000000
-4.18945312,0.00000000
-4.17968750,0.00000000
-4.16992188,0.00000000
-4.16015625,0.00000000
-4.15039062,0.00000000
-4.14062500,0.00000000
-4.13085938,0.00000000
-4.12109375,0.00000000
-4.11132812,0.00000000
-4.10156250,0.00000000
-4.09179688,0.00000000
-4.08203125,0.00000000
-4.07226562,0.00000000
-4.06250000,0.00000000
-4.05273438,0.00000000
-4.04296875,0.00000000
-4.03320312,0.00000000
-4.02343750,0.00000000
-4.01367188,0.00000000
-4.00390625,0.00000000
-3.99414062,0.00000000
-3.98437500,0.00000000
-3.97460938,0.00000000
-3.96484375,0.00000000
-3.95507812,0.00000000
-3.94531250,0.00000000
-3.93554688,0.00000000
-3.92578125,0.00000000
-3.91601562,0.00000000
-3.90625000,0.00000000
-3.89648438,0.00000000
-3.88671875,0.00000000
-3.87695312,0.00000000
-3.86718750,0.00000000
-3.85742188,0.00000000
-3.84765625,0.00000000
-3.83789062,0.00000000
-3.82812500,0.00000000
-3.81835938,0.00000000
-3.80859375,0.00000000
-3.79882812,0.00000000
-3.78906250,0.00000000
-3.77929688,0.00000000
-3.76953125,0.00000000
-3.75976562,0.00000000
-3.75000000,0.00000000
-3.74023438,0.00000000
-3.73046875,0.00000000
-3.72070312,0.00000000
-3.71093750,0.00000000
-3.70117188,0.00000000
-3.69140625,0.00000000
-3.68164062,0.00000000
-3.67187500,0.00000000
-3.66210938,0.00000000
-3.65234375,0.00000000
-3.64257812,0.00000000
-3.63281250,0.00000000
-3.62304688,0.00000000
-3.61328125,0.00000000
-3.60351562,0.00000000
-3.59375000,0.00000000
-3.58398438,0.00000000
-3.57421875,0.00000000
-3.56445312,0.00000000
-3.55468750,0.00000000
-3.54492188,0.00000000
-3.53515625,0.00000000
-3.52539062,0.00000000
-3.51562500,0.00000000
-3.50585938,0.00000000
-3.49609375,0.00000000
-3.48632812,0.00000000
-3.47656250,0.00000000
-3.46679688,0.00000000
-3.45703125,0.00000000
-3.44726562,0.00000000
-3.43750000,0.00000000
-3.42773438,0.00000000
-3.41796875,0.00000000
-3.40820312,0.00000000
-3.39843750,0.00000000
-3.38867188,0.00000000
-3.37890625,0.00000000
-3.36914062,0.00000000
-3.35937500,0.00000000
-3.34960938,0.00000000
-3.33984375,0.00000000
-3.33007812,0.00000000
-3.32031250,0.00000000
-3.31054688,0.00000000
-3.30078125,0.00000000
-3.29101562,0.00000000
-3.28125000,0.00000000
-3.27148438,0.00000000
-3.26171875,0.00000000
-3.25195312,0.00000000
-3.24218750,0.00000000
-3.23242188,0.00000000
-3.22265625,0.00000000
-3.21289062,0.00000000
-3.20312500,0.00000000
-3.19335938,0.00000000
-3.18359375,0.00000000
-3.17382812,0.00000000
-3.16406250,0.00000000
-3.15429688,0.00000000
-3.14453125,0.00000000
-3.13476562,0.00000000
-3.12500000,0.00000000
-3.11523438,0.00000000
-3.10546875,0.00000000
-3.09570312,0.00000000
-3.08593750,0.00000000
-3.07617188,0.00000000
-3.06640625,0.00000000
-3.05664062,0.00000000
-3.04687500,0.00000000
-3.03710938,0.00000000
-3.02734375,0.00000000
-3.01757812,0.00000000
-3.00781250,0.00000000
-2.99804688,0.00000000
-2.98828125,0.00000000
-2.97851562,0.00000000
-2.96875000,0.00000000
-2.95898438,0.00000000
-2.94921875,0.00000000
-2.93945312,0.00000000
-2.92968750,0.00000000
-2.91992188,0.00000000
-2.91015625,0.00001000
-2.90039062,0.00002000
-2.89062500,0.00001000
-2.88085938,0.00000000
-2.87109375,0.00000000
-2.86132812,0.00000000
-2.85156250,0.00001000
-2.84179688,0.00002000
-2.83203125,0.00005000
-2.82226562,0.00005000
-2.81250000,0.00008000
-2.80273438,0.00007000
-2.79296875,0.00009000
-2.78320312,0.00016000
-2.77343750,0.00017000
-2.76367188,0.00018000
