-4.00000000,0.00000000
-3.99218750,0.00000000
-3.98437500,0.00000000
-3.97656250,0.00000000
-3.96875000,0.00000000
-3.96093750,0.00000000
-3.95312500,0.00000000
-3.94531250,0.00000000
-3.93750000,0.00000000
-3.92968750,0.00000000
-3.92187500,0.00000000
-3.91406250,0.00000000
-3.90625000,0.00000000
-3.89843750,0.00000000
-3.89062500,0.00000000
-3.88281250,0.00000000
-3.87500000,0.00000000
-3.86718750,0.00000000
-3.85937500,0.00000000
-3.85156250,0.00000000
-3.84375000,0.00000000
-3.83593750,0.00000000
-3.82812500,0.00000000
-3.82031250,0.00000000
-3.81250000,0.00000000
-3.80468750,0.00000000
-3.79687500,0.00000000
-3.78906250,0.00000000
-3.78125000,0.00000000
-3.77343750,0.00000000
-3.76562500,0.00000000
-3.75781250,0.00000000
-3.75000000,0.00000000
-3.74218750,0.00000000
-3.73437500,0.00000000
-3.72656250,0.00000000
-3.71875000,0.00000000
-3.71093750,0.00000000
-3.70312500,0.00000000
-3.69531250,0.00000000
-3.68750000,0.00000000
-3.67968750,0.00000000
-3.67187500,0.00000000
-3.66406250,0.00000000
-3.65625000,0.00000000
-3.64843750,0.00000000
-3.64062500,0.00000000
-3.63281250,0.00000000
-3.62500000,0.00000000
-3.61718750,0.00000000
-3.60937500,0.00000000
-3.60156250,0.00000000
-3.59375000,0.00000000
-3.58593750,0.00000000
-3.57812500,0.00000000
-3.57031250,0.00000000
-3.56250000,0.00000000
-3.55468750,0.00000000
-3.54687500,0.00000000
-3.53906250,0.00000000
-3.53125000,0.00000000
-3.52343750,0.00000000
-3.51562500,0.00000000
-3.50781250,0.00000000
-3.50000000,0.00000000
-3.49218750,0.00000000
-3.48437500,0.00000000
-3.47656250,0.00000000
-3.46875000,0.00000000
-3.46093750,0.00000000
-3.45312500,0.00000000
-3.44531250,0.00000000
-3.43750000,0.00000000
-3.42968750,0.00000000
-3.42187500,0.00000000
-3.41406250,0.00000000
-3.40625000,0.00000000
-3.39843750,0.00000000
-3.39062500,0.00000000
-3.38281250,0.00000000
-3.37500000,0.00000000
-3.36718750,0.00000000
-3.35937500,0.00000000
-3.35156250,0.00000000
-3.34375000,0.00000000
-3.33593750,0.00000000
-3.32812500,0.00000000
-3.32031250,0.00000000
-3.31250000,0.00000000
-3.30468750,0.00000000
-3.29687500,0.00000000
-3.28906250,0.00000000
-3.28125000,0.00000000
-3.27343750,0.00000000
-3.26562500,0.00000000
-3.25781250,0.00000000
-3.25000000,0.00000000
-3.24218750,0.00000000
-3.23437500,0.00000000
-3.22656250,0.00000000
-3.21875000,0.00000000
-3.21093750,0.00000000
-3.20312500,0.00000000
-3.19531250,0.00000000
-3.18750000,0.00000000
-3.17968750,0.00000000
-3.17187500,0.00000000
-3.16406250,0.00000000
-3.15625000,0.00000000
-3.14843750,0.00000000
-3.14062500,0.00000000
-3.13281250,0.00000000
-3.12500000,0.00000000
-3.11718750,0.00000000
-3.10937500,0.00000000
-3.10156250,0.00000000
-3.09375000,0.00000000
-3.08593750,0.00000000
-3.07812500,0.00000000
-3.07031250,0.00000000
-3.06250000,0.00000000
-3.05468750,0.00000000
-3.04687500,0.00000000
-3.03906250,0.00000000
-3.03125000,0.00000000
-3.02343750,0.00000000
-3.01562500,0.00000000
-3.00781250,0.00000000
-3.00000000,0.00000000
-2.99218750,0.00000000
-2.98437500,0.00000000
-2.97656250,0.00000000
-2.96875000,0.00000000
-2.96093750,0.00000000
-2.95312500,0.00000000
-2.94531250,0.00000000
-2.93750000,0.00000063
-2.92968750,0.00000000
-2.92187500,0.00000000
-2.91406250,0.00000000
-2.90625000,0.00000000
-2.89843750,0.00000000
-2.89062500,0.00000000
-2.88281250,0.00000000
-2.87500000,0.00000000
-2.86718750,0.00000000
-2.85937500,0.00000000
-2.85156250,0.00000000
-2.84375000,0.00000000
-2.83593750,0.00000000
-2.82812500,0.00000000
-2.82031250,0.00000000
-2.81250000,0.00000000
-2.80468750,0.00000000
-2.79687500,0.00000063
-2.78906250,0.00000000
-2.78125000,0.00000000
-2.77343750,0.00000000
-2.76562500,0.00000000
-2.75781250,0.00000000
-2.75000000,0.00000000
-2.74218750,0.00000000
-2.73437500,0.00000063
-2.72656250,0.00000000
-2.71875000,0.00000000
-2.71093750,0.00000000
-2.70312500,0.00000000
-2.69531250,0.00000000
-2.68750000,0.00000000
-2.67968750,0.00000000
-2.67187500,0.00000125
-2.66406250,0.00000063
-2.65625000,0.00000063
-2.64843750,0.00000000
-2.64062500,0.00000000
-2.63281250,0.00000000
-2.62500000,0.00000063
-2.61718750,0.00000000
-2.60937500,0.00000000
-2.60156250,0.00000000
-2.59375000,0.00000188
-2.58593750,0.00000125
